Account_ID,Base_Hardware,Connected_Device_Count,Avg_Monthly_Data_Usage_GB,Data_Tier_Ceiling_Hits_6M,Upgrade_Page_Views_30D,Propensity_Score_Calculated,Marketing_Action_Segment,Actual_Upgrade_Occurred
IOT_ACC_052502,Smart_Cam_Solo,2,3.6,1,1,47.2,Warm_Educational_Nurture,1
IOT_ACC_052503,Smart_Cam_Solo,2,3.76,1,4,55.8,Warm_Educational_Nurture,0
IOT_ACC_052504,Multi_Sensor_Hub,3,1.62,2,0,30.5,Low_Propensity_Keep_Basic,0
IOT_ACC_052505,Multi_Sensor_Hub,2,1.48,1,1,26.3,Low_Propensity_Keep_Basic,1
IOT_ACC_052506,Video_Doorbell_Basic,6,3.43,2,1,63.4,Warm_Educational_Nurture,1
IOT_ACC_052507,Smart_Cam_Solo,5,1.34,2,1,31.9,Low_Propensity_Keep_Basic,1
IOT_ACC_052508,Multi_Sensor_Hub,5,3.87,1,4,68.8,Warm_Educational_Nurture,0
IOT_ACC_052509,Smart_Cam_Solo,5,3.44,1,2,46.6,Warm_Educational_Nurture,1
IOT_ACC_052510,Smart_Cam_Solo,5,2.98,0,0,39.3,Low_Propensity_Keep_Basic,0
IOT_ACC_052511,Video_Doorbell_Basic,4,6.34,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052512,Multi_Sensor_Hub,3,1.16,2,0,35.2,Low_Propensity_Keep_Basic,1
IOT_ACC_052513,Smart_Cam_Solo,4,3.78,2,5,63.0,Warm_Educational_Nurture,0
IOT_ACC_052514,Smart_Cam_Solo,1,3.57,2,0,43.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052515,Multi_Sensor_Hub,2,3.72,0,0,33.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052516,Multi_Sensor_Hub,1,1.27,0,1,18.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052517,Multi_Sensor_Hub,3,1.13,1,0,19.6,Low_Propensity_Keep_Basic,1
IOT_ACC_052518,Smart_Cam_Solo,1,5.98,3,3,74.9,Warm_Educational_Nurture,1
IOT_ACC_052519,Video_Doorbell_Basic,2,1.55,1,2,30.8,Low_Propensity_Keep_Basic,1
IOT_ACC_052520,Video_Doorbell_Basic,2,3.45,0,1,34.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052521,Smart_Cam_Solo,7,8.07,5,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052522,Multi_Sensor_Hub,2,6.88,5,0,77.4,Hot_Lead_Direct_Offer,1
IOT_ACC_052523,Smart_Cam_Solo,3,3.23,1,0,33.0,Low_Propensity_Keep_Basic,1
IOT_ACC_052524,Smart_Cam_Solo,5,2.2,1,1,46.4,Warm_Educational_Nurture,1
IOT_ACC_052525,Multi_Sensor_Hub,3,3.06,2,1,47.4,Warm_Educational_Nurture,1
IOT_ACC_052526,Video_Doorbell_Basic,4,1.6,1,1,37.4,Low_Propensity_Keep_Basic,1
IOT_ACC_052527,Smart_Cam_Solo,2,2.3,2,2,40.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052528,Multi_Sensor_Hub,4,0.85,2,2,25.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052529,Video_Doorbell_Basic,2,2.14,2,1,33.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052530,Multi_Sensor_Hub,4,10.28,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052531,Smart_Cam_Solo,5,1.9,1,0,30.5,Low_Propensity_Keep_Basic,1
IOT_ACC_052532,Smart_Cam_Solo,3,1.62,0,4,28.0,Low_Propensity_Keep_Basic,0
IOT_ACC_052533,Multi_Sensor_Hub,4,5.47,4,5,95.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052534,Smart_Cam_Solo,4,1.34,2,1,37.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052535,Video_Doorbell_Basic,4,1.96,2,1,45.6,Warm_Educational_Nurture,0
IOT_ACC_052536,Multi_Sensor_Hub,3,1.73,2,1,40.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052537,Video_Doorbell_Basic,3,2.75,2,0,43.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052538,Smart_Cam_Solo,3,5.15,6,2,88.8,Hot_Lead_Direct_Offer,1
IOT_ACC_052539,Smart_Cam_Solo,6,5.93,3,4,92.0,Hot_Lead_Direct_Offer,0
IOT_ACC_052540,Video_Doorbell_Basic,1,2.84,2,3,47.1,Warm_Educational_Nurture,1
IOT_ACC_052541,Video_Doorbell_Basic,6,1.14,1,0,28.8,Low_Propensity_Keep_Basic,0
IOT_ACC_052542,Smart_Cam_Solo,5,4.79,6,1,84.3,Hot_Lead_Direct_Offer,1
IOT_ACC_052543,Smart_Cam_Solo,4,2.48,2,1,52.7,Warm_Educational_Nurture,1
IOT_ACC_052544,Multi_Sensor_Hub,4,6.06,6,8,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052545,Multi_Sensor_Hub,4,1.12,1,0,22.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052546,Smart_Cam_Solo,3,3.81,2,0,51.1,Warm_Educational_Nurture,1
IOT_ACC_052547,Multi_Sensor_Hub,4,3.03,0,2,33.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052548,Video_Doorbell_Basic,5,3.76,1,2,52.5,Warm_Educational_Nurture,0
IOT_ACC_052549,Smart_Cam_Solo,3,3.73,1,1,43.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052550,Video_Doorbell_Basic,3,4.68,3,0,54.3,Warm_Educational_Nurture,1
IOT_ACC_052551,Video_Doorbell_Basic,7,0.79,0,0,24.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052552,Multi_Sensor_Hub,4,4.84,4,2,83.5,Hot_Lead_Direct_Offer,1
IOT_ACC_052553,Smart_Cam_Solo,2,4.24,1,6,70.3,Warm_Educational_Nurture,0
IOT_ACC_052554,Smart_Cam_Solo,6,2.04,0,0,22.8,Low_Propensity_Keep_Basic,0
IOT_ACC_052555,Smart_Cam_Solo,5,6.64,5,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052556,Smart_Cam_Solo,3,2.03,0,0,23.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052557,Smart_Cam_Solo,1,1.44,1,1,23.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052558,Smart_Cam_Solo,5,3.53,2,4,69.8,Warm_Educational_Nurture,1
IOT_ACC_052559,Video_Doorbell_Basic,5,1.06,2,0,26.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052560,Video_Doorbell_Basic,3,4.0,2,1,63.4,Warm_Educational_Nurture,0
IOT_ACC_052561,Video_Doorbell_Basic,1,5.39,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052562,Video_Doorbell_Basic,6,3.2,0,1,39.6,Low_Propensity_Keep_Basic,1
IOT_ACC_052563,Video_Doorbell_Basic,3,6.16,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052564,Smart_Cam_Solo,4,3.47,2,0,53.9,Warm_Educational_Nurture,1
IOT_ACC_052565,Multi_Sensor_Hub,2,0.53,0,1,21.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052566,Smart_Cam_Solo,3,2.53,0,2,41.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052567,Video_Doorbell_Basic,3,4.2,0,4,68.1,Warm_Educational_Nurture,0
IOT_ACC_052568,Multi_Sensor_Hub,4,3.48,2,0,57.4,Warm_Educational_Nurture,0
IOT_ACC_052569,Multi_Sensor_Hub,2,3.67,0,2,45.9,Warm_Educational_Nurture,1
IOT_ACC_052570,Smart_Cam_Solo,4,1.82,0,0,28.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052571,Video_Doorbell_Basic,3,7.51,6,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052572,Multi_Sensor_Hub,2,3.43,0,2,32.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052573,Smart_Cam_Solo,6,3.2,1,2,48.8,Warm_Educational_Nurture,0
IOT_ACC_052574,Video_Doorbell_Basic,6,2.65,0,2,49.7,Warm_Educational_Nurture,0
IOT_ACC_052575,Multi_Sensor_Hub,5,1.58,1,1,28.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052576,Smart_Cam_Solo,7,6.21,4,0,88.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052577,Smart_Cam_Solo,2,5.57,4,2,90.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052578,Video_Doorbell_Basic,4,3.17,2,2,51.9,Warm_Educational_Nurture,1
IOT_ACC_052579,Video_Doorbell_Basic,4,4.6,6,1,78.8,Hot_Lead_Direct_Offer,1
IOT_ACC_052580,Smart_Cam_Solo,3,1.26,2,0,31.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052581,Multi_Sensor_Hub,4,3.57,1,1,44.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052582,Smart_Cam_Solo,6,1.92,0,2,49.5,Warm_Educational_Nurture,1
IOT_ACC_052583,Smart_Cam_Solo,4,3.36,1,2,65.2,Warm_Educational_Nurture,1
IOT_ACC_052584,Smart_Cam_Solo,2,2.45,1,0,30.0,Low_Propensity_Keep_Basic,0
IOT_ACC_052585,Multi_Sensor_Hub,3,8.68,5,1,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052586,Smart_Cam_Solo,4,3.82,1,1,61.6,Warm_Educational_Nurture,0
IOT_ACC_052587,Smart_Cam_Solo,2,3.44,1,0,37.4,Low_Propensity_Keep_Basic,1
IOT_ACC_052588,Video_Doorbell_Basic,5,2.5,2,2,52.1,Warm_Educational_Nurture,0
IOT_ACC_052589,Video_Doorbell_Basic,4,3.26,2,4,62.2,Warm_Educational_Nurture,0
IOT_ACC_052590,Video_Doorbell_Basic,5,4.12,1,1,54.6,Warm_Educational_Nurture,1
IOT_ACC_052591,Multi_Sensor_Hub,3,11.5,3,8,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052592,Video_Doorbell_Basic,3,3.27,2,4,69.1,Warm_Educational_Nurture,1
IOT_ACC_052593,Smart_Cam_Solo,3,5.06,6,3,87.6,Hot_Lead_Direct_Offer,0
IOT_ACC_052594,Video_Doorbell_Basic,2,4.1,0,1,37.2,Low_Propensity_Keep_Basic,1
IOT_ACC_052595,Smart_Cam_Solo,3,1.24,0,0,20.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052596,Smart_Cam_Solo,4,2.67,2,1,44.9,Low_Propensity_Keep_Basic,1
IOT_ACC_052597,Multi_Sensor_Hub,2,4.95,3,4,77.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052598,Video_Doorbell_Basic,2,2.41,2,0,39.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052599,Video_Doorbell_Basic,4,2.52,1,1,41.6,Low_Propensity_Keep_Basic,1
IOT_ACC_052600,Smart_Cam_Solo,3,1.73,1,1,31.7,Low_Propensity_Keep_Basic,1
IOT_ACC_052601,Multi_Sensor_Hub,4,3.39,1,1,48.8,Warm_Educational_Nurture,0
IOT_ACC_052602,Multi_Sensor_Hub,5,2.01,1,0,38.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052603,Video_Doorbell_Basic,5,5.75,3,3,90.8,Hot_Lead_Direct_Offer,1
IOT_ACC_052604,Video_Doorbell_Basic,6,3.28,2,5,65.1,Warm_Educational_Nurture,1
IOT_ACC_052605,Smart_Cam_Solo,6,6.1,3,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052606,Multi_Sensor_Hub,4,8.66,4,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052607,Multi_Sensor_Hub,2,7.86,3,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052608,Video_Doorbell_Basic,3,0.7,2,0,25.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052609,Smart_Cam_Solo,1,10.52,4,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052610,Smart_Cam_Solo,3,2.11,1,2,34.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052611,Smart_Cam_Solo,4,5.11,6,2,85.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052612,Multi_Sensor_Hub,4,4.99,5,5,96.7,Hot_Lead_Direct_Offer,1
IOT_ACC_052613,Smart_Cam_Solo,4,2.81,1,1,43.0,Low_Propensity_Keep_Basic,0
IOT_ACC_052614,Smart_Cam_Solo,4,2.59,1,0,35.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052615,Smart_Cam_Solo,4,3.45,2,3,71.9,Warm_Educational_Nurture,1
IOT_ACC_052616,Smart_Cam_Solo,4,3.01,1,1,45.7,Warm_Educational_Nurture,1
IOT_ACC_052617,Multi_Sensor_Hub,6,3.63,2,0,59.8,Warm_Educational_Nurture,1
IOT_ACC_052618,Video_Doorbell_Basic,4,4.75,6,3,83.2,Hot_Lead_Direct_Offer,1
IOT_ACC_052619,Video_Doorbell_Basic,6,0.42,0,0,22.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052620,Multi_Sensor_Hub,4,0.7,1,0,22.3,Low_Propensity_Keep_Basic,1
IOT_ACC_052621,Smart_Cam_Solo,4,2.13,0,1,31.2,Low_Propensity_Keep_Basic,1
IOT_ACC_052622,Smart_Cam_Solo,5,2.95,0,2,45.2,Warm_Educational_Nurture,1
IOT_ACC_052623,Smart_Cam_Solo,2,4.26,2,1,58.5,Warm_Educational_Nurture,0
IOT_ACC_052624,Smart_Cam_Solo,3,3.31,0,3,44.5,Low_Propensity_Keep_Basic,1
IOT_ACC_052625,Smart_Cam_Solo,5,4.35,2,5,84.9,Hot_Lead_Direct_Offer,0
IOT_ACC_052626,Smart_Cam_Solo,5,2.18,2,1,40.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052627,Multi_Sensor_Hub,3,3.7,2,2,61.3,Warm_Educational_Nurture,1
IOT_ACC_052628,Smart_Cam_Solo,5,1.35,1,0,29.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052629,Multi_Sensor_Hub,2,1.19,2,1,28.3,Low_Propensity_Keep_Basic,1
IOT_ACC_052630,Video_Doorbell_Basic,1,3.82,2,0,35.8,Low_Propensity_Keep_Basic,0
IOT_ACC_052631,Smart_Cam_Solo,4,6.45,6,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052632,Multi_Sensor_Hub,3,5.76,4,4,98.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052633,Multi_Sensor_Hub,2,3.29,2,1,49.6,Warm_Educational_Nurture,1
IOT_ACC_052634,Multi_Sensor_Hub,1,6.64,3,3,93.5,Hot_Lead_Direct_Offer,1
IOT_ACC_052635,Multi_Sensor_Hub,2,5.93,3,5,87.1,Hot_Lead_Direct_Offer,1
IOT_ACC_052636,Multi_Sensor_Hub,5,3.26,1,0,42.2,Low_Propensity_Keep_Basic,1
IOT_ACC_052637,Video_Doorbell_Basic,6,4.99,6,2,95.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052638,Multi_Sensor_Hub,1,4.65,6,2,85.7,Hot_Lead_Direct_Offer,1
IOT_ACC_052639,Video_Doorbell_Basic,3,1.7,0,0,28.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052640,Multi_Sensor_Hub,4,3.06,1,1,40.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052641,Multi_Sensor_Hub,4,4.55,4,3,80.7,Hot_Lead_Direct_Offer,1
IOT_ACC_052642,Smart_Cam_Solo,3,2.09,0,1,34.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052643,Smart_Cam_Solo,2,1.64,0,1,19.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052644,Video_Doorbell_Basic,7,2.09,0,0,35.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052645,Smart_Cam_Solo,2,9.55,4,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052646,Smart_Cam_Solo,8,2.72,0,1,58.6,Warm_Educational_Nurture,0
IOT_ACC_052647,Smart_Cam_Solo,2,3.49,2,0,42.3,Low_Propensity_Keep_Basic,0
IOT_ACC_052648,Smart_Cam_Solo,7,5.82,6,2,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052649,Multi_Sensor_Hub,2,2.72,1,2,47.2,Warm_Educational_Nurture,0
IOT_ACC_052650,Smart_Cam_Solo,2,5.4,4,3,91.2,Hot_Lead_Direct_Offer,1
IOT_ACC_052651,Video_Doorbell_Basic,6,2.35,1,0,34.8,Low_Propensity_Keep_Basic,1
IOT_ACC_052652,Smart_Cam_Solo,2,3.95,1,6,64.4,Warm_Educational_Nurture,1
IOT_ACC_052653,Video_Doorbell_Basic,2,1.43,2,1,19.5,Low_Propensity_Keep_Basic,0
IOT_ACC_052654,Video_Doorbell_Basic,2,4.01,1,1,51.8,Warm_Educational_Nurture,1
IOT_ACC_052655,Video_Doorbell_Basic,1,5.91,3,3,73.7,Warm_Educational_Nurture,0
IOT_ACC_052656,Smart_Cam_Solo,3,7.38,5,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052657,Video_Doorbell_Basic,6,2.88,1,0,47.1,Warm_Educational_Nurture,0
IOT_ACC_052658,Video_Doorbell_Basic,4,3.1,2,2,52.6,Warm_Educational_Nurture,1
IOT_ACC_052659,Smart_Cam_Solo,6,3.51,1,1,44.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052660,Multi_Sensor_Hub,8,4.71,6,3,99.1,Hot_Lead_Direct_Offer,1
IOT_ACC_052661,Multi_Sensor_Hub,3,2.71,0,1,38.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052662,Multi_Sensor_Hub,2,3.58,1,2,40.4,Low_Propensity_Keep_Basic,1
IOT_ACC_052663,Multi_Sensor_Hub,2,2.49,1,2,37.4,Low_Propensity_Keep_Basic,1
IOT_ACC_052664,Multi_Sensor_Hub,4,4.29,1,0,61.6,Warm_Educational_Nurture,1
IOT_ACC_052665,Video_Doorbell_Basic,5,4.03,0,2,55.8,Warm_Educational_Nurture,0
IOT_ACC_052666,Smart_Cam_Solo,4,2.82,1,1,43.8,Low_Propensity_Keep_Basic,1
IOT_ACC_052667,Multi_Sensor_Hub,2,3.38,0,2,40.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052668,Multi_Sensor_Hub,7,1.8,0,1,36.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052669,Video_Doorbell_Basic,2,1.86,0,1,30.7,Low_Propensity_Keep_Basic,0
IOT_ACC_052670,Video_Doorbell_Basic,3,3.69,1,3,52.5,Warm_Educational_Nurture,1
IOT_ACC_052671,Smart_Cam_Solo,3,5.67,6,3,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052672,Multi_Sensor_Hub,3,7.08,3,2,84.4,Hot_Lead_Direct_Offer,1
IOT_ACC_052673,Multi_Sensor_Hub,5,4.36,1,4,72.0,Warm_Educational_Nurture,1
IOT_ACC_052674,Video_Doorbell_Basic,1,1.73,1,0,23.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052675,Smart_Cam_Solo,4,4.35,2,0,61.6,Warm_Educational_Nurture,1
IOT_ACC_052676,Video_Doorbell_Basic,5,2.91,1,0,42.4,Low_Propensity_Keep_Basic,1
IOT_ACC_052677,Video_Doorbell_Basic,5,7.38,3,2,97.5,Hot_Lead_Direct_Offer,1
IOT_ACC_052678,Video_Doorbell_Basic,5,4.6,5,2,94.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052679,Smart_Cam_Solo,3,4.26,2,0,56.1,Warm_Educational_Nurture,1
IOT_ACC_052680,Smart_Cam_Solo,3,2.54,1,1,36.5,Low_Propensity_Keep_Basic,1
IOT_ACC_052681,Multi_Sensor_Hub,5,2.24,2,1,58.1,Warm_Educational_Nurture,1
IOT_ACC_052682,Smart_Cam_Solo,2,5.8,4,3,83.3,Hot_Lead_Direct_Offer,1
IOT_ACC_052683,Video_Doorbell_Basic,5,3.7,1,0,48.5,Warm_Educational_Nurture,1
IOT_ACC_052684,Video_Doorbell_Basic,6,5.02,6,1,98.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052685,Smart_Cam_Solo,2,0.72,0,1,10.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052686,Smart_Cam_Solo,6,3.78,1,3,61.8,Warm_Educational_Nurture,1
IOT_ACC_052687,Smart_Cam_Solo,1,1.34,1,1,22.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052688,Smart_Cam_Solo,2,2.62,0,1,31.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052689,Video_Doorbell_Basic,3,4.91,5,2,90.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052690,Smart_Cam_Solo,2,5.04,3,1,77.2,Hot_Lead_Direct_Offer,1
IOT_ACC_052691,Multi_Sensor_Hub,2,2.83,2,1,44.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052692,Video_Doorbell_Basic,5,5.47,6,2,95.3,Hot_Lead_Direct_Offer,1
IOT_ACC_052693,Video_Doorbell_Basic,5,1.82,0,0,30.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052694,Multi_Sensor_Hub,2,2.21,0,1,29.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052695,Smart_Cam_Solo,2,1.56,0,1,19.3,Low_Propensity_Keep_Basic,0
IOT_ACC_052696,Multi_Sensor_Hub,2,4.33,2,1,56.4,Warm_Educational_Nurture,1
IOT_ACC_052697,Multi_Sensor_Hub,4,1.93,1,0,31.8,Low_Propensity_Keep_Basic,1
IOT_ACC_052698,Multi_Sensor_Hub,4,2.19,1,0,33.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052699,Multi_Sensor_Hub,2,7.86,3,1,92.4,Hot_Lead_Direct_Offer,1
IOT_ACC_052700,Video_Doorbell_Basic,2,1.46,2,1,34.1,Low_Propensity_Keep_Basic,1
IOT_ACC_052701,Smart_Cam_Solo,5,1.45,0,0,29.0,Low_Propensity_Keep_Basic,1
IOT_ACC_052702,Smart_Cam_Solo,4,4.5,5,3,77.4,Hot_Lead_Direct_Offer,1
IOT_ACC_052703,Video_Doorbell_Basic,3,4.02,0,1,52.9,Warm_Educational_Nurture,1
IOT_ACC_052704,Smart_Cam_Solo,1,6.61,6,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052705,Video_Doorbell_Basic,2,2.28,2,2,39.3,Low_Propensity_Keep_Basic,0
IOT_ACC_052706,Smart_Cam_Solo,5,11.14,3,5,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052707,Video_Doorbell_Basic,4,0.91,2,0,31.9,Low_Propensity_Keep_Basic,0
IOT_ACC_052708,Smart_Cam_Solo,3,4.63,6,3,84.0,Hot_Lead_Direct_Offer,0
IOT_ACC_052709,Smart_Cam_Solo,4,2.93,0,0,36.6,Low_Propensity_Keep_Basic,1
IOT_ACC_052710,Multi_Sensor_Hub,3,4.08,2,1,55.7,Warm_Educational_Nurture,1
IOT_ACC_052711,Video_Doorbell_Basic,4,4.89,6,3,92.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052712,Smart_Cam_Solo,4,0.73,1,0,26.6,Low_Propensity_Keep_Basic,0
IOT_ACC_052713,Video_Doorbell_Basic,4,2.01,2,1,34.7,Low_Propensity_Keep_Basic,1
IOT_ACC_052714,Smart_Cam_Solo,4,2.72,1,3,52.7,Warm_Educational_Nurture,1
IOT_ACC_052715,Video_Doorbell_Basic,2,6.94,3,2,86.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052716,Video_Doorbell_Basic,4,4.0,0,2,54.3,Warm_Educational_Nurture,1
IOT_ACC_052717,Video_Doorbell_Basic,4,3.1,0,2,43.5,Low_Propensity_Keep_Basic,1
IOT_ACC_052718,Smart_Cam_Solo,6,2.71,2,3,69.0,Warm_Educational_Nurture,1
IOT_ACC_052719,Multi_Sensor_Hub,2,3.17,1,2,33.5,Low_Propensity_Keep_Basic,0
IOT_ACC_052720,Video_Doorbell_Basic,4,0.81,1,0,26.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052721,Video_Doorbell_Basic,2,2.12,1,2,28.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052722,Video_Doorbell_Basic,4,4.46,1,6,80.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052723,Multi_Sensor_Hub,4,2.7,0,4,48.5,Warm_Educational_Nurture,0
IOT_ACC_052724,Smart_Cam_Solo,3,0.87,1,1,29.2,Low_Propensity_Keep_Basic,1
IOT_ACC_052725,Multi_Sensor_Hub,3,6.09,5,4,99.1,Hot_Lead_Direct_Offer,1
IOT_ACC_052726,Video_Doorbell_Basic,3,2.22,2,0,29.4,Low_Propensity_Keep_Basic,0
IOT_ACC_052727,Smart_Cam_Solo,4,13.1,6,10,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052728,Smart_Cam_Solo,6,1.86,1,0,42.0,Low_Propensity_Keep_Basic,1
IOT_ACC_052729,Multi_Sensor_Hub,6,4.7,4,2,79.5,Hot_Lead_Direct_Offer,0
IOT_ACC_052730,Smart_Cam_Solo,2,3.11,2,1,48.9,Warm_Educational_Nurture,0
IOT_ACC_052731,Multi_Sensor_Hub,3,1.65,1,0,21.0,Low_Propensity_Keep_Basic,1
IOT_ACC_052732,Smart_Cam_Solo,4,3.93,1,0,44.9,Low_Propensity_Keep_Basic,1
IOT_ACC_052733,Multi_Sensor_Hub,3,9.78,5,4,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052734,Multi_Sensor_Hub,4,0.76,2,0,17.3,Low_Propensity_Keep_Basic,0
IOT_ACC_052735,Smart_Cam_Solo,2,5.48,4,2,76.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052736,Video_Doorbell_Basic,5,3.6,0,3,62.4,Warm_Educational_Nurture,1
IOT_ACC_052737,Video_Doorbell_Basic,4,3.21,1,1,38.6,Low_Propensity_Keep_Basic,1
IOT_ACC_052738,Smart_Cam_Solo,3,2.24,1,0,38.2,Low_Propensity_Keep_Basic,0
IOT_ACC_052739,Video_Doorbell_Basic,3,3.9,0,2,49.9,Warm_Educational_Nurture,1
IOT_ACC_052740,Multi_Sensor_Hub,5,3.62,1,2,59.0,Warm_Educational_Nurture,1
IOT_ACC_052741,Video_Doorbell_Basic,2,5.78,6,3,91.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052742,Multi_Sensor_Hub,4,3.8,0,1,42.1,Low_Propensity_Keep_Basic,0
IOT_ACC_052743,Smart_Cam_Solo,5,3.18,1,2,43.3,Low_Propensity_Keep_Basic,1
IOT_ACC_052744,Multi_Sensor_Hub,3,0.61,0,0,16.5,Low_Propensity_Keep_Basic,0
IOT_ACC_052745,Video_Doorbell_Basic,3,4.7,3,6,89.1,Hot_Lead_Direct_Offer,1
IOT_ACC_052746,Smart_Cam_Solo,3,5.04,4,2,79.6,Hot_Lead_Direct_Offer,1
IOT_ACC_052747,Smart_Cam_Solo,2,4.11,2,3,70.4,Warm_Educational_Nurture,1
IOT_ACC_052748,Multi_Sensor_Hub,6,3.07,1,1,53.6,Warm_Educational_Nurture,1
IOT_ACC_052749,Smart_Cam_Solo,2,9.2,3,6,100.0,Hot_Lead_Direct_Offer,1
IOT_ACC_052750,Multi_Sensor_Hub,4,3.78,0,4,60.2,Warm_Educational_Nurture,0
IOT_ACC_052751,Smart_Cam_Solo,3,2.71,2,0,50.6,Warm_Educational_Nurture,0
IOT_ACC_052752,Video_Doorbell_Basic,2,2.02,2,2,46.7,Warm_Educational_Nurture,0
IOT_ACC_052753,Multi_Sensor_Hub,2,4.66,4,3,78.9,Hot_Lead_Direct_Offer,1
IOT_ACC_052754,Video_Doorbell_Basic,4,5.55,6,4,100.0,Hot_Lead_Direct_Offer,1
